2.51128 10.2081 17.4443 7.48623 50000 26918 0.0173475 4.79619 7.8789
2.53383 10.1574 17.2871 7.41958 50000 26832 0.0172368 4.75913 7.80715
2.55639 10.1075 17.5541 7.35412 50000 26735 0.0171275 4.72051 7.73567
2.57895 10.0577 17.6064 7.2898 50000 26660 0.0170195 4.68282 7.66666
2.6015 10.0115 17.4521 7.22659 50000 26565 0.0169129 4.64893 7.60035
2.62406 9.19938 17.2972 7.16447 50000 26493 0.0168077 4.61272 7.53169
2.64662 10.3803 16.9437 7.10341 50000 26413 0.0167037 4.57692 7.4635
2.66917 9.75054 16.3932 7.04338 50000 26336 0.016601 4.54002 7.39732
2.69173 9.71389 16.0533 6.98436 50000 26253 0.0164996 4.50763 7.33565
2.71429 9.67813 16.5132 6.92632 50000 26178 0.0163994 4.4734 7.27131
2.73684 9.05989 16.3739 6.86923 50000 26110 0.0163004 4.44073 7.20989
2.7594 9.02814 16.042 6.81308 50000 26032 0.0162026 4.41016 7.14991
2.78195 8.8522 15.9091 6.75784 50000 25957 0.0161059 4.38048 7.09241
2.80451 8.82173 15.7782 6.70349 50000 25876 0.0160105 4.34572 7.0327
2.82707 8.79135 15.648 6.65 50000 25808 0.0159161 4.31757 6.97289
2.84962 8.61721 15.5225 6.59736 50000 25720 0.0158228 4.28409 6.91631
2.87218 8.71786 15.3959 6.54555 50000 25645 0.0157307 4.25276 6.85931
2.89474 8.42699 15.2741 6.49455 50000 25563 0.0156396 4.2189 6.80421
2.91729 8.40108 15.5231 6.44433 50000 25509 0.0155495 4.19154 6.74793
2.93985 8.3759 15.2182 6.39488 50000 25442 0.0154605 4.16357 6.69646
2.96241 8.47437 15.4612 6.34619 50000 25364 0.0153725 4.13539 6.64255
2.98496 8.27408 15.3425 6.29824 50000 25292 0.0152855 4.10486 6.59097
3.00752 8.72826 14.8655 6.251 50000 25222 0.0151994 4.08096 6.54128
3.03008 8.69618 14.9298 6.20447 50000 25148 0.0151143 4.05604 6.49025
3.05263 7.94221 14.8163 6.15862 50000 25076 0.0150302 4.02849 6.43872
3.07519 8.034 14.7023 6.11345 50000 24999 0.014947 4.00457 6.39067
3.09774 8.00537 14.5939 6.06893 50000 24917 0.0148648 3.97776 6.34155
3.1203 8.33409 14.4842 6.02506 50000 24851 0.0147834 3.95019 6.2944
3.14286 7.94932 14.3758 5.98182 50000 24783 0.0147029 3.92093 6.24643
3.16541 7.68468 14.2721 5.93919 50000 24720 0.0146233 3.89456 6.19926
3.18797 8.01067 13.8293 5.89717 50000 24650 0.0145445 3.8706 6.15656
3.21053 8.0993 13.898 5.85574 50000 24597 0.0144666 3.8451 6.11144
3.23308 8.18799 12.4683 5.81488 50000 24542 0.0143895 3.82297 6.06541
3.25564 8.16002 12.3782 5.7746 50000 24476 0.0143132 3.80008 6.02311
3.2782 8.13224 12.6169 5.73486 50000 24407 0.0142378 3.77627 5.98078
3.30075 8.10566 13.1786 5.69567 50000 24337 0.0141631 3.75292 5.9378
3.32331 7.84795 13.4084 5.65701 50000 24282 0.0140892 3.73291 5.89521
3.34586 7.59043 13.3158 5.61888 50000 24217 0.0140161 3.71298 5.85494
3.36842 7.67876 12.4272 5.58125 50000 24146 0.0139437 3.69138 5.81309
3.39098 7.76597 12.4987 5.54412 50000 24093 0.0138721 3.67207 5.7723
3.41353 7.73959 12.8846 5.50749 50000 24031 0.0138012 3.64975 5.73132
3.43609 7.71343 11.8596 5.47133 50000 23962 0.013731 3.63061 5.69171
